ID,Project_Code,PQ_#,PO_/_SO_#,ASN/DN_#,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Days_to_Process
86701,114-UG-T30,FPQ-14396,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2014-06-04,N/A - From RDC,2014-11-28,2014-08-22,2014-08-26,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,5337,100869.3,18.9,0.16,ABBVIE Ludwigshafen Germany,Yes,1089.0,3730.8,103.69,83
83694,109-TZ-T30,FPQ-11393,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2012-12-30,N/A - From RDC,2013-05-31,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,30598,396550.08,12.96,0.43,"Cipla, Goa, India",Yes,3637.0,22904.02,490.53,170
82331,110-ZM-T30,FPQ-5702,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2010-05-20,N/A - From RDC,2010-11-04,2010-06-29,2010-06-29,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,19454,89488.4,4.6,0.15,"Aurobindo Unit III, India",No,1875.0,,192.94,40
85768,111-MZ-T30,FPQ-7053,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2011-01-24,N/A - From RDC,2011-08-10,2011-08-04,2011-08-04,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,24496,44092.8,1.8,0.01,"Aurobindo Unit III, India",No,2242.0,,72.75,192
51818,104-CI-T30,FPQ-6252,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2010-08-26,9/16/10,2010-11-24,2010-11-24,2010-11-24,HRDT,HIV test - Ancillary,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Buffer Only, 20 Tests","HIV 1/2, Stat-Pak Buffer Only",Stat-Pak,,Test kit - Ancillary,1,660,1650.0,2.5,2.5,Chembio Diagnostics Sys. Inc.,Yes,,0.0,3.56,90
83048,151-NG-T30,FPQ-9432,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,N/A - From RDC,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,13743,110493.72,8.04,0.27,"Aurobindo Unit III, India",Yes,1340.0,17090.0,154.91,94
22675,113-ZW-T30,FPQ-13939,SCMS,ASN,Zimbabwe,PMO - US,Direct Drop,EXW,Air,2014-04-01,5/8/14,2014-06-14,2014-06-14,2014-06-16,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,32760,152334.0,4.65,0.16,"Aurobindo Unit VII, IN",Yes,3155.0,25316.94,156.6,76
41022,161-ZA-T30,FPQ-6262,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Ocean,2010-08-31,9/24/10,2011-01-31,2011-01-31,2011-01-31,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,236129,559625.73,2.37,0.04,"Aurobindo Unit III, India",Yes,11917.0,17266.6,1206.55,153
83465,110-ZM-T30,FPQ-6221,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2010-08-20,N/A - From RDC,2010-12-31,2010-11-25,2010-11-25,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,56430,306414.9,5.43,0.09,"Strides, Bangalore, India.",Yes,15358.0,16606.55,660.63,97
41132,116-ZA-T30,FPQ-12523,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2013-07-12,7/4/14,2014-07-04,2014-07-04,2014-07-04,ARV,Adult,S. BUYS WHOLESALER,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",Ritonavir,Norvir,100mg,Capsule,84,3,19.05,6.35,0.08,ABBVIE (Abbott) Logis. UK,Yes,,0.0,0.02,357
84128,151-NG-T30,FPQ-8364,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-08-29,N/A - From RDC,2012-03-16,2011-12-18,2011-12-18,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,53279,438486.17,8.23,0.27,Mylan (formerly Matrix) Nashik,Yes,5494.0,15322.73,723.5,111
82483,113-ZW-T30,FPQ-8464,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2011-10-04,N/A - From RDC,2012-10-16,2012-06-27,2012-06-27,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3345,26024.1,7.78,0.13,Mylan (formerly Matrix) Nashik,Yes,7114.0,5530.11,42.94,267
82996,114-UG-T30,FPQ-8522,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2011-10-05,N/A - From RDC,2012-01-31,2012-01-19,2012-01-19,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,15155,62438.6,4.12,0.14,"Strides, Bangalore, India.",No,2461.0,,103.02,106
10634,112-NG-T01,Pre-PQ Process,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-11-09,2007-11-09,2007-11-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,7436,100386.0,13.5,0.22,"Aurobindo Unit III, India",Yes,962.0,5180.0,160.62,-422
82321,111-MZ-T30,FPQ-4711,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2009-12-23,N/A - From RDC,2010-06-30,2010-06-14,2010-06-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,109554,1229195.88,11.22,0.19,"Aurobindo Unit III, India",Yes,20316.0,25790.82,2650.15,173
23194,106-HT-T30,FPQ-7066,SCMS,ASN,Haiti,PMO - US,Direct Drop,FCA,Air,2011-01-27,2/15/11,2011-04-05,2011-04-05,2011-04-05,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,Chewable/dispersible tablet,60,160,1120.0,7.0,0.12,"BMS Meymac, France",Yes,43.0,1082.89,1.85,68
85457,109-TZ-T30,FPQ-13566,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2014-01-15,N/A - From RDC,2014-06-30,2014-08-15,2014-09-08,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,76134,905233.26,11.89,0.4,"Hetero, Jadcherla, unit 5, IN",Yes,9400.0,43758.8,930.58,236
12443,106-HT-T01,Pre-PQ Process,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-12-31,2007-12-31,2007-12-31,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,42000,142800.0,3.4,0.06,"Aurobindo Unit III, India",Yes,3957.0,32483.5,228.48,-370
16556,107-RW-T30,FPQ-8741,SCMS,ASN,Rwanda,PMO - US,Direct Drop,EXW,Air,2011-11-30,3/14/12,2012-06-29,2012-06-29,2012-06-29,ARV,Adult,CIPLA LIMITED,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,2074,74746.96,36.04,0.3,Cipla Ltd A-42 MIDC Mahar. IN,Yes,627.0,6072.8,104.8,212
13115,116-ZA-T30,FPQ-12522,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2013-07-11,8/27/14,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,13,438.41,33.72,1.12,"Aurobindo Unit III, India",Yes,,0.0,0.54,412
10800,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-10-27,2009-10-27,2009-10-27,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,3535,6716.5,1.9,0.01,"Aurobindo Unit III, India",Yes,1224.0,2298.61,14.48,296
10718,113-ZW-T01,Pre-PQ Process,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2008-07-26,2008-07-26,2008-07-26,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,307,6140.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,1368.0,5663.0,9.82,-162
84214,114-UG-T30,FPQ-10328,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2012-07-11,N/A - From RDC,2013-02-05,2013-02-05,2013-02-05,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,112873,1366892.03,12.11,0.4,Mylan (formerly Matrix) Nashik,Yes,12838.0,111318.14,1916.38,209
9081,116-ZA-T01,Pre-PQ Process,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-01-04,4/2/09,2009-05-15,2009-04-23,2009-04-23,ARV,Pediatric,S. BUYS WHOLESALER,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,200,1208.0,6.04,0.03,"Aurobindo Unit III, India",No,4332.0,,2.37,109
84874,109-TZ-T30,FPQ-12587,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-04,N/A - From RDC,2013-12-31,2014-02-25,2014-03-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,9301,21392.3,2.3,0.04,"Cipla, Goa, India",No,3458.0,,26.46,252
10766,114-UG-T01,Pre-PQ Process,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-06-01,2009-06-01,2009-06-01,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3574,31308.24,8.76,0.15,Mylan (formerly Matrix) Nashik,Yes,14.0,1375.36,61.36,148
85304,107-RW-T30,FPQ-10119,SO,DN,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-06-18,N/A - From RDC,2012-09-28,2012-10-10,2012-10-10,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,50400,197064.0,3.91,0.13,"Strides, Bangalore, India.",Yes,3090.0,16603.9,276.28,114
83007,105-GY-T30,FPQ-8620,SO,DN,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2011-10-27,N/A - From RDC,2012-03-30,2012-02-04,2012-02-04,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,204,428.4,2.1,0.01,"Aurobindo Unit III, India",Yes,171.0,2522.76,0.6,100
269,108-VN-T01,Pre-PQ Process,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2009-01-04,11/19/07,2008-01-21,2008-01-21,2008-01-21,ARV,Adult,"GILEAD SCIENCES IRELAND, INC.","Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,1000,17000.0,17.0,0.57,Gilead(Nycomed) Oranienburg DE,Yes,76.0,2282.57,27.2,-349
12535,123-NG-T01,Pre-PQ Process,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-07-31,2008-07-31,2008-07-31,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,30,20000,525000.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",Yes,1741.0,10665.71,840.0,-157
86435,101-CD-T30,FPQ-8840,SO,DN,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2011-11-21,N/A - From RDC,2012-03-16,2012-02-14,2012-02-14,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,20,165.2,8.26,0.14,"Aurobindo Unit III, India",No,2492.0,,0.23,85
83573,151-NG-T30,FPQ-8952,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-12-08,N/A - From RDC,2012-06-20,2012-02-16,2012-02-16,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,15653,129293.78,8.26,0.14,"Cipla, Goa, India",No,2564.0,,181.27,70
85389,102-BI-T30,FPQ-12065,SO,DN,Burundi,PMO - US,From RDC,N/A - From RDC,Air,2013-04-22,N/A - From RDC,2013-07-09,2013-08-23,2013-08-23,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,1480,3108.0,2.1,0.01,"Aurobindo Unit III, India",No,3234.0,,3.84,123
84157,104-CI-T30,FPQ-8363,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2011-08-29,N/A - From RDC,2012-04-27,2012-04-19,2012-04-19,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,7273,60074.98,8.26,0.14,"Cipla, Goa, India",Yes,650.0,4029.71,99.12,234
42655,102-KE-T30,FPQ-4591,SCMS,ASN,Kenya,PMO - US,Direct Drop,EXW,Air,2009-11-18,12/2/09,2010-07-07,2010-07-08,2010-07-08,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,6636,530880.0,80.0,0.8,Inverness Japan,Yes,1036.0,11163.27,1144.58,232
48523,900-TZ-T30,FPQ-10396,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2012-07-31,10/4/12,2012-12-07,2012-12-07,2012-12-07,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2744,219520.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1303.0,22223.94,307.77,129
10983,106-HT-T01,Pre-PQ Process,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-10-20,2008-10-20,2008-10-20,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,20186,64595.2,3.2,0.05,"Aurobindo Unit III, India",Yes,4218.0,43041.34,103.35,-76
9804,117-ET-T01,Pre-PQ Process,SCMS,ASN,Ethiopia,PMO - US,Direct Drop,EXW,Air,2009-01-04,6/10/08,2008-08-13,2008-08-13,2008-08-13,ANTM,Malaria,MISSIONPHARMA A/S,"Primaquine 15mg base (as diphosphate), tablets, 1000 Tabs",Primaquine base (as diphosphate),Generic,15mg,Tablet,1000,32,1434.88,44.84,0.04,"Weifa A.S., Hausmanngt. 6, P.O. Box 9113 GrÃ¸nland, 0133, Oslo, Norway",Yes,7.0,399.18,2.3,-144
48741,104-CI-T30,FPQ-13297,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2013-11-28,12/13/13,2014-04-07,2014-04-07,2014-04-08,ARV,Pediatric,CIPLA LIMITED,"Nevirapine 50mg, dispersible tablets, 60 Tabs",Nevirapine,Generic,50mg,Chewable/dispersible tablet,60,3900,7215.0,1.85,0.03,"Cipla, Patalganga, India",Yes,321.0,3740.01,7.42,131
11137,112-NG-T01,Pre-PQ Process,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-07-03,2007-07-03,2007-07-03,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/40mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/40mg,Tablet - FDC,60,1018,7838.6,7.7,0.13,"Cipla, Goa, India",No,209.0,,12.54,-551
25539,116-ZA-T30,FPQ-15950,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-02-20,5/29/15,2015-05-26,2015-05-26,2015-05-26,ARV,Pediatric,PHARMACY DIRECT,"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",Ritonavir,Norvir,80mg/ml,Oral solution,90,2,9.24,4.62,0.05,ABBVIE (Abbott) France,Yes,,0.0,0.01,95
5509,116-ZA-T01,Pre-PQ Process,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,,2009-01-04,11/12/07,2008-01-29,2008-01-29,2008-01-29,ARV,Adult,"JSI R&T INSTITUTE, INC.","Lopinavir/Ritonavir 133.3/33.3mg [Kaletra], capsules, cool, 2 x 90 Caps",Lopinavir/Ritonavir,Kaletra,133.3/33.3mg,Capsule,180,400,19304.0,48.26,0.27,ABBVIE (Abbott) Logis. UK,No,,0.0,30.89,-341
82366,151-NG-T30,FPQ-6243,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-08-25,N/A - From RDC,2011-02-22,2011-02-16,2011-02-16,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,141764,1590592.08,11.22,0.19,"Aurobindo Unit III, India",Yes,70109.0,43548.0,3429.32,175
6432,116-ZA-T01,Pre-PQ Process,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-01-04,4/2/09,2009-04-21,2009-04-21,2009-04-21,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,650,13819.0,21.26,0.71,"Aspen-OSD, Port Elizabeth, SA",Yes,,0.0,27.09,107
5304,109-TZ-T01,Pre-PQ Process,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2009-01-04,1/25/07,2007-03-23,2007-03-23,2007-03-23,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit, 100 Tests","HIV 1/2, Capillus HIV Kit",Capillus,,Test kit,100,700,97300.0,139.0,1.39,"Trinity Biotech, Plc",Yes,488.0,3114.08,,-653
82421,109-TZ-T30,FPQ-7675,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2011-05-18,N/A - From RDC,2012-01-31,2011-12-22,2011-12-22,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,11723,233522.16,19.92,0.66,Mylan (formerly Matrix) Nashik,Yes,1305.0,0.0,385.31,218
10240,109-TZ-T01,Pre-PQ Process,SCMS,ASN,Tanzania,PMO - US,Direct Drop,DDP,Truck,2009-01-04,1/26/09,2009-02-23,2009-02-23,2009-02-23,HRDT,HIV test,KAS MEDICS LIMITED,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,110,12650.0,115.0,1.15,Inverness Japan,Yes,,0.0,24.79,50
11201,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-11-29,2007-11-29,2007-11-29,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,3996,6993.0,1.75,0.03,"Aurobindo Unit III, India",No,440.0,,11.19,-402
11597,111-MZ-T01,Pre-PQ Process,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-02-21,2009-02-21,2009-02-21,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,7306,23379.2,3.2,0.05,Hetero Unit III Hyderabad IN,No,1034.0,,45.82,48
61980,106-HT-T30,FPQ-9621,SCMS,ASN,Haiti,PMO - US,Direct Drop,CIP,Air,2012-04-20,6/8/12,2012-10-29,2012-10-29,2012-10-29,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,2295,38923.2,16.96,0.09,"MSD, Haarlem, NL",Yes,687.0,5293.76,54.57,192
82384,200-ZW-T30,FPQ-6483,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2010-10-13,N/A - From RDC,2011-05-31,2011-06-30,2011-06-30,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,35000,148750.0,4.25,0.07,Mylan (formerly Matrix) Nashik,Yes,2032.0,4428.06,320.7,260
30728,116-ZA-T30,FPQ-4770,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-12-17,12/23/09,2009-12-28,2009-12-28,2009-12-28,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,40,1303.06,32.58,0.36,"Aurobindo Unit III, India",No,,0.0,2.81,11
84081,200-ZW-T30,FPQ-6483,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2010-10-13,N/A - From RDC,2011-04-04,2011-05-20,2011-05-20,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, delayed-release capsules, 30 Caps",Didanosine,Generic,200mg,Delayed-release capsules,30,45,495.0,11.0,0.37,"Aurobindo Unit III, India",No,2178.0,,1.07,219
56029,107-RW-T30,FPQ-13874,SCMS,ASN,Rwanda,PMO - US,Direct Drop,EXW,Air,2014-03-12,4/3/14,2014-04-28,2014-06-16,2014-06-17,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,,Test kit,1,4230,103635.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,2820.0,37130.88,106.54,97
48559,116-ZA-T30,FPQ-14942,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-09-11,10/9/14,2015-07-24,2015-07-24,2015-07-24,ARV,Adult,PHARMACY DIRECT,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,20,256.48,12.82,0.21,"Aurobindo Unit III, India",No,,0.0,0.26,316
84282,104-CI-T30,FPQ-10633,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-09-11,N/A - From RDC,2013-09-30,2013-08-28,2013-08-28,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,7600,29564.0,3.89,0.06,Mylan (formerly Matrix) Nashik,Yes,415.0,2751.09,41.45,351
82687,110-ZM-T30,FPQ-13692,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2014-02-06,N/A - From RDC,2014-09-30,2014-10-02,2014-10-22,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,60000,237000.0,3.95,0.07,Mylan (formerly Matrix) Nashik,Yes,2484.0,3613.05,243.64,258
84117,110-ZM-T30,FPQ-7085,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2011-02-03,N/A - From RDC,2011-12-10,2011-12-09,2011-12-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,19200,48192.0,2.51,0.04,Mylan (formerly Matrix) Nashik,Yes,1936.0,9421.76,79.52,309
