ID,Project_Code,PQ_#,PO_/_SO_#,ASN/DN_#,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Days_to_Process
84347,103-SS-T30,FPQ-13173,SO,DN,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2013-10-28,N/A - From RDC,2014-03-31,2014-03-21,2014-03-26,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,507,10175.49,20.07,0.17,"Aurobindo Unit III, India",No,3581.0,,10.46,149
46464,104-CI-T30,FPQ-8210,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2011-08-11,10/5/11,2012-02-17,2012-02-17,2012-02-17,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2746,219680.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1312.0,27254.17,362.47,190
84585,104-CI-T30,FPQ-5623,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-07,N/A - From RDC,2010-08-31,2010-08-23,2010-08-23,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,6594,15364.02,2.33,0.04,"Strides, Bangalore, India.",No,1984.0,,33.12,108
10967,102-KE-T01,Pre-PQ Process,SO,DN,Kenya,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2008-03-26,2008-03-26,2008-03-26,HRDT,HIV test - Ancillary,SCMS from RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,,Test kit - Ancillary,100,240,1200.0,5.0,0.05,Inverness Japan,Yes,751.0,190.06,1.92,-284
13809,151-NG-T30,FPQ-14780,SCMS,ASN,Nigeria,PMO - US,Direct Drop,EXW,Air,2014-08-13,8/29/14,2015-08-05,2015-08-05,2015-08-10,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,4560,82080.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,,0.0,84.38,362
12897,110-ZM-T01,Pre-PQ Process,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-09-04,2009-09-04,2009-09-04,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,22260,244860.0,11.0,0.37,"Aurobindo Unit III, India",Yes,1921.0,2448.71,479.93,243
83563,101-CD-T30,FPQ-8840,SO,DN,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2011-11-21,N/A - From RDC,2012-03-16,2012-03-14,2012-03-14,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,1090,2125.5,1.95,0.01,"Aurobindo Unit III, India",Yes,512.0,3438.2,2.98,114
86545,111-MZ-T30,FPQ-11033,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-12,N/A - From RDC,2013-03-22,2013-03-22,2013-03-22,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,38000,135280.0,3.56,0.12,"Hetero, Jadcherla, unit 5, IN",Yes,3140.0,7733.77,167.34,130
32775,106-HT-T30,FPQ-9894,SCMS,ASN,Haiti,PMO - US,Direct Drop,EXW,Air,2012-05-22,6/13/12,2012-08-10,2012-08-10,2012-08-10,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,,Test kit,1,600,14700.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,434.0,4209.61,20.61,80
12273,109-TZ-T01,Pre-PQ Process,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2009-05-11,2009-05-11,2009-05-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,30,20240,531300.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",No,1180.0,,1041.35,127
85722,117-ET-T30,FPQ-6428,SO,DN,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,2010-09-24,N/A - From RDC,2010-11-19,2010-11-08,2010-11-08,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,500,3605.0,7.21,0.12,"Aurobindo Unit III, India",No,2050.0,,7.77,45
32077,101-CD-T30,FPQ-13555,SCMS,ASN,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,2014-03-19,5/5/14,2014-08-26,2014-08-26,2014-09-16,ARV,Pediatric,Aurobindo Pharma Limited,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,367,734.0,2.0,0.01,"Aurobindo Unit III, India",Yes,161.0,2038.97,0.75,181
38120,107-RW-T30,FPQ-10092,SCMS,ASN,Rwanda,PMO - US,Direct Drop,EXW,Air,2012-06-04,6/12/12,2012-06-29,2012-06-29,2012-06-29,ARV,Adult,Aurobindo Pharma Limited,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,22500,52875.0,2.35,0.04,"Aurobindo Unit III, India",Yes,2145.0,17858.68,74.13,25
12204,117-ET-T01,Pre-PQ Process,SO,DN,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-04-21,2008-04-21,2008-04-21,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,1440,4896.0,3.4,0.06,Hetero Unit III Hyderabad IN,No,703.0,,7.83,-258
83382,114-UG-T30,FPQ-4470,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-08-17,N/A - From RDC,2009-11-30,2009-11-25,2009-11-25,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,3760,37600.0,10.0,0.33,Mylan (formerly Matrix) Nashik,Yes,315.0,5254.17,73.7,100
38843,103-CM-T30,FPQ-16474,SCMS,ASN,Cameroon,PMO - US,Direct Drop,EXW,Air,2015-06-09,6/25/15,2015-08-11,2015-08-11,2015-08-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,120,9600.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,,0.0,11.3,63
85038,114-UG-T30,FPQ-15294,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2014-11-03,N/A - From RDC,2015-07-15,2015-07-09,2015-07-13,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,14476,57180.2,3.95,0.07,"Cipla, Patalganga, India",Yes,839.0,8402.24,67.3,252
5658,114-UG-T01,Pre-PQ Process,SCMS,ASN,Uganda,PMO - US,Direct Drop,EXW,Air,2009-01-04,3/13/08,2008-06-02,2008-06-02,2008-06-02,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,85,2720.0,32.0,1.6,"Trinity Biotech, Plc",Yes,85.0,1253.98,4.35,-216
12712,117-ET-T01,Pre-PQ Process,SO,DN,Ethiopia,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-09-04,2007-09-04,2007-09-04,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,12512,77574.4,6.2,0.03,"Aurobindo Unit III, India",No,332.0,,124.12,-488
28656,105-GY-T30,FPQ-5600,SCMS,ASN,Guyana,PMO - US,Direct Drop,EXW,Air,2010-04-28,5/5/10,2010-05-31,2010-05-31,2010-05-31,ARV,Adult,CIPLA LIMITED,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,691,25567.0,37.0,0.31,Cipla Ltd A-42 MIDC Mahar. IN,Yes,191.0,1703.62,55.12,33
12684,109-TZ-T01,Pre-PQ Process,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-09-10,2007-09-10,2007-09-10,ARV,Pediatric,SCMS from RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,147,6041.7,41.1,0.14,ABBVIE (Abbott) Logis. UK,No,290.0,,9.67,-482
86097,110-ZM-T30,FPQ-12066,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-04-19,N/A - From RDC,2014-06-30,2014-06-17,2014-07-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,77187,168267.66,2.18,0.04,Hetero Unit III Hyderabad IN,Yes,4800.0,10982.2,208.15,446
12316,113-ZW-T01,Pre-PQ Process,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2009-09-22,2009-09-22,2009-09-22,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,4000,16000.0,4.0,0.07,"Cipla, Goa, India",No,1411.0,,31.36,261
29259,110-ZM-T30,FPQ-12252,SCMS,ASN,Zambia,PMO - US,Direct Drop,EXW,Air,2013-05-02,5/22/13,2013-08-05,2013-08-05,2013-08-05,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2906,232480.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1204.0,19587.34,287.58,95
55159,110-ZM-T30,FPQ-4141,SCMS,ASN,Zambia,PMO - US,Direct Drop,EXW,Air,2009-08-31,9/11/09,2010-01-28,2010-01-28,2010-01-28,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,1820,131040.0,72.0,0.72,Inverness Japan,No,5853.0,,256.84,150
71532,101-CD-T30,FPQ-13555,SCMS,ASN,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,2014-03-19,5/27/14,2014-08-29,2014-08-29,2014-09-23,ARV,Pediatric,Aurobindo Pharma Limited,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Nevirapine,Generic,50mg,Chewable/dispersible tablet,30,240,312.0,1.3,0.04,"Aurobindo Unit III, India",Yes,30.0,1678.57,0.32,188
59047,106-HT-T30,FPQ-14083,SCMS,ASN,Haiti,PMO - US,Direct Drop,EXW,Ocean,2014-05-11,6/2/14,2014-10-30,2014-10-30,2014-11-12,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,92500,971250.0,10.5,0.35,Hetero Unit III Hyderabad IN,No,27525.0,,998.44,185
11766,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-08-30,2007-08-30,2007-08-30,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,2523,4970.31,1.97,0.01,"Cipla, Goa, India",No,320.0,,7.95,-493
83505,151-NG-T30,FPQ-7217,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-02-21,N/A - From RDC,2011-06-15,2011-07-05,2011-07-05,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,57749,630619.08,10.92,0.36,"Aurobindo Unit III, India",Yes,5554.0,13398.06,1040.52,134
12820,106-HT-T01,Pre-PQ Process,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-08-11,2008-08-11,2008-08-11,ARV,Pediatric,SCMS from RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,Oral solution,200,1500,2100.0,1.4,0.01,"Aurobindo Unit III, India",Yes,235.0,3022.74,3.36,-146
82583,109-TZ-T30,FPQ-11393,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-30,N/A - From RDC,2013-05-31,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,31000,401760.0,12.96,0.43,"Cipla, Goa, India",Yes,3674.0,22904.03,496.98,170
10980,113-ZW-T01,Pre-PQ Process,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2008-07-26,2008-07-26,2008-07-26,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,30,8000,16000.0,2.0,0.07,"Cipla, Goa, India",No,813.0,,25.6,-162
82805,101-CD-T30,FPQ-16158,SO,DN,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2015-03-31,N/A - From RDC,2015-08-17,2015-08-07,2015-08-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,11700,76284.0,6.52,0.11,Hetero Unit III Hyderabad IN,Yes,,0.0,89.79,133
20558,101-CD-T30,FPQ-16001,SCMS,ASN,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,2015-03-10,3/17/15,2015-07-23,2015-07-23,2015-07-29,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,100,8000.0,80.0,0.8,"Alere Medical Co., Ltd.",No,32231.0,,9.42,141
12557,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-05-26,2009-05-26,2009-05-26,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,3060,5814.0,1.9,0.01,"Aurobindo Unit III, India",No,1120.0,,11.4,142
84395,114-UG-T30,FPQ-13693,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2014-02-07,N/A - From RDC,2014-07-31,2014-07-15,2014-07-17,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,3426,69273.72,20.22,0.17,ABBVIE Ludwigshafen Germany,Yes,698.0,2676.0,71.21,160
86068,100-ZM-T30,FPQ-12497,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2013-06-20,N/A - From RDC,2014-05-19,2014-05-19,2014-06-04,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,11209,145268.64,12.96,0.22,Mylan (formerly Matrix) Nashik,Yes,1143.0,1876.35,179.7,349
82469,151-NG-T30,FPQ-8952,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-12-08,N/A - From RDC,2012-06-20,2012-04-30,2012-04-30,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,50000,813500.0,16.27,0.54,Mylan (formerly Matrix) Nashik,Yes,6078.0,27441.22,1140.53,144
81077,108-VN-T30,FPQ-15087,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2014-10-24,10/30/14,2015-03-10,2015-03-10,2015-03-10,ARV,Adult,HETERO LABS LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,4300,9288.0,2.16,0.04,Hetero Unit III Hyderabad IN,No,30320.0,,10.93,137
83662,106-HT-T30,FPQ-11281,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,N/A - From RDC,2013-04-09,2013-03-14,2013-03-14,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,1716,3346.2,1.95,0.01,"Aurobindo Unit III, India",No,3015.0,,4.14,57
9629,117-ET-T01,Pre-PQ Process,SCMS,ASN,Ethiopia,PMO - US,Direct Drop,EXW,Air,2009-01-04,2/29/08,2008-04-17,2008-04-17,2008-04-17,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,,Test kit,1,1044,24012.0,23.0,23.0,"KHB Test Kit Facility, Shanghai China",Yes,754.0,6267.38,38.42,-262
10987,102-KE-T01,Pre-PQ Process,SO,DN,Kenya,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2008-10-21,2008-10-21,2008-10-21,HRDT,HIV test - Ancillary,SCMS from RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,,Test kit - Ancillary,100,5000,50.0,0.01,0.0,Inverness Japan,Yes,,0.0,0.1,-75
20319,110-ZM-T30,FPQ-14236,SCMS,ASN,Zambia,PMO - US,Direct Drop,EXW,Air,2014-05-02,5/20/14,2014-09-12,2014-09-12,2014-09-17,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,6000,480000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2439.0,30885.26,493.44,138
86517,102-ZW-T30,FPQ-9927,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2012-05-15,N/A - From RDC,2012-10-31,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,100000,981000.0,9.81,0.16,Hetero Unit III Hyderabad IN,Yes,14115.0,8751.99,1375.36,143
85963,104-CI-T30,FPQ-11253,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-14,N/A - From RDC,2013-06-28,2013-04-30,2013-04-30,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,2600,11960.0,4.6,0.08,"Aurobindo Unit III, India",Yes,122.0,1799.58,14.79,137
27881,109-TZ-T30,FPQ-6795,SCMS,ASN,Tanzania,PMO - US,Direct Drop,FCA,Air,2011-01-27,4/14/11,2011-07-14,2011-07-14,2011-07-14,ARV,Adult,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",Didanosine EC,Videx EC,250mg,Delayed-release capsules - blister,30,6357,116587.38,18.34,0.61,Bristol-Myers Squibb Anagni IT,Yes,1272.0,10816.49,192.37,168
12349,100-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-04-30,2007-04-30,2007-04-30,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,8148,132405.0,16.25,0.54,"Aurobindo Unit III, India",Yes,742.0,2658.0,,-615
86527,110-ZM-T30,FPQ-9773,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2012-04-27,N/A - From RDC,2012-12-17,2012-12-17,2012-12-17,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,132175,871033.25,6.59,0.22,Mylan (formerly Matrix) Nashik,No,2919.0,,1221.19,234
40209,104-CI-T30,FPQ-6897,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,2011-01-05,4/1/11,2011-08-18,2011-08-18,2011-08-18,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,16695,562621.5,33.7,0.28,ABBVIE Ludwigshafen Germany,Yes,4113.0,30130.82,928.33,225
47666,116-ZA-T30,FPQ-14942,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-09-11,10/9/14,2015-07-24,2015-07-24,2015-07-24,ARV,Adult,PHARMACY DIRECT,"Didanosine 400mg, delayed-release capsules, 30 Caps",Didanosine,Generic,400mg,Delayed-release capsules,30,8,122.18,15.27,0.51,"Aurobindo Unit III, India",No,,0.0,0.13,316
83159,901-CM-T30,FPQ-12832,SO,DN,Cameroon,PMO - US,From RDC,N/A - From RDC,Air,2013-08-19,N/A - From RDC,2013-10-02,2013-10-02,2013-10-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,16837,117859.0,7.0,0.12,Mylan (formerly Matrix) Nashik,Yes,1353.0,13924.23,145.79,53
5046,116-ZA-T01,Pre-PQ Process,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Air,2009-01-04,Date Not Captured,2009-03-31,2008-11-21,2008-11-21,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,500,8820.0,17.64,0.59,"Aspen-OSD, Port Elizabeth, SA",No,,0.0,17.29,-44
1110,104-CI-T01,Pre-PQ Process,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,2009-01-04,3/30/09,2009-07-22,2009-07-22,2009-07-22,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,400,15344.0,38.36,0.11,ABBVIE (Abbott) Logis. UK,Yes,175.0,7642.97,30.07,199
11928,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-03-02,2009-03-02,2009-03-02,ARV,Pediatric,SCMS from RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,Oral solution,200,1200,1680.0,1.4,0.01,"Aurobindo Unit III, India",Yes,115.0,1297.57,3.29,57
82600,113-ZW-T30,FPQ-12429,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2013-06-25,N/A - From RDC,2013-09-18,2013-09-20,2013-09-20,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,8599,187286.22,21.78,0.18,Mylan (formerly Matrix) Nashik,Yes,2293.0,4529.67,231.67,87
82866,151-NG-T30,FPQ-4537,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-11-06,N/A - From RDC,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,139303,714624.39,5.13,0.17,"Aurobindo Unit III, India",Yes,11982.0,0.0,1540.73,145
84208,104-CI-T30,FPQ-9749,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-04-19,N/A - From RDC,2012-12-14,2012-11-30,2012-11-30,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,74064,269592.96,3.64,0.12,"Strides, Bangalore, India.",No,2935.0,,377.97,225
86312,151-NG-T30,FPQ-5023,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-02-10,N/A - From RDC,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,51132,573701.04,11.22,0.19,"Aurobindo Unit III, India",Yes,6002.0,0.0,1236.9,138
83337,151-NG-T30,FPQ-14989,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2014-09-19,N/A - From RDC,2015-06-30,2015-05-15,2015-05-22,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,140000,1080800.0,7.72,0.13,"Cipla, Goa, India",Yes,42830.0,79132.0,1111.06,245
